chapter	lang	heading	segment_index	kind	en_span	tr_span	proposition	reader_consequence	confidence
standardization	ru	Overview / Обзор	S2.P1	untrue	chapters/standardization.qmd:20-20	chapters/standardization.ru.qmd:20-20	The English states indirect standardization is preferable when the counts WITHIN each stratum are small ('small numbers per stratum'); the Russian states it is preferable when the NUMBER OF STRATA is small ('в случае небольшого числа страт').	A Russian reader learns the wrong selection rule for indirect standardization. They will use direct standardization on sparse strata (exactly the case the English warns produces unstable estimates from sampling variation), and may wrongly switch to indirect standardization merely because their stratification is coarse.	high
standardization	ru	Load population data / Загружаем популяционные данные	S5.P1	code_mismatch	chapters/standardization.qmd:55-55	chapters/standardization.ru.qmd:55-55	The Russian says the chunk that follows consists of `import()` commands ('выполнив следующие команды `import()`'), but the chunk beside it (ru lines 57-73) contains only `appliedepidata::get_data()` calls; the English correctly names `appliedepidata::get_data()`.	A Russian reader looking for the named function in the code below finds no `import()` call, and may go looking for a rio::import() route that this page no longer uses, instead of learning the `appliedepidata::get_data(name = ...)` pattern the whole handbook now relies on.	high
standardization	ru	Load population data / Загружаем популяционные данные	S5.P1	added	chapters/standardization.qmd:55-55	chapters/standardization.ru.qmd:55-55	The Russian adds that the data are loaded 'from our Github repository' ('из нашего репозитория Github'); the English says only that the data can be loaded directly into R and names no source repository.	A Russian reader believes the example data are fetched over the network from a GitHub repository. The `appliedepidata::get_data()` call reads from an installed R package, so a reader without network access, or one who tries to browse to the repository to find the files, is misdirected.	high
standardization	ru	Load population data / Загружаем популяционные данные	S5.C1	untrue	chapters/standardization.qmd:70-71	chapters/standardization.ru.qmd:70-71	The Russian comment above the `world_standard_population_by_sex` load reads 'импорт демографических данных по стране B' (import of demographic data for country B); the English comment on the same line reads 'reference (world standard) population', and the code loads the reference population, not country B demographics.	A Russian reader sees two consecutive chunk lines both labelled 'demographic data for country B' (ru lines 64 and 70) and no label for the reference population at all. They can mistake `standard_pop_data` for a second country-B demographic object, which breaks their understanding of every later step that joins the standard population.	high
standardization	ru	Load population data / Загружаем популяционные данные	S5.P1	missing	chapters/standardization.qmd:55-55	chapters/standardization.ru.qmd:55-55	The English links the phrase 'Download handbook and data' to the page `data_used.qmd`; the Russian carries the label with no link target ('[Скачивание руководства и данных]'), so the cross-reference is absent.	The Russian page renders the literal text '[Скачивание руководства и данных]' with no hyperlink, so a reader who needs the download instructions has no route to that page and must search the handbook by hand.	medium
standardization	ru	Clean populations and deaths / Вычищаем данные по населению и смертям	S7.P1	missing	chapters/standardization.qmd:162-162	chapters/standardization.ru.qmd:162-162	The English links 'Pivoting data' to the page `pivoting.qmd` for more detail on the pivot step; the Russian carries the label with no link target ('[Поворот данных]').	A Russian reader who does not understand `pivot_longer()` is told a fuller explanation exists but is given no way to reach it; the text renders as literal brackets rather than a link.	medium
standardization	ru	Clean populations and deaths / Вычищаем данные по населению и смертям	S7.P6	missing	chapters/standardization.qmd:208-208	chapters/standardization.ru.qmd:208-208	The English links 'Factors' to the page `factors.qmd` where `fct_relevel()` is described; the Russian carries the label with no link target ('[Факторы]').	A Russian reader cannot reach the Factors page from the point where factor level ordering is introduced, and loses the explanation of `fct_relevel()` that the English promises there.	medium
standardization	ru	Clean reference population / Вычистка референтной популяции	S9.P1	missing	chapters/standardization.qmd:264-264	chapters/standardization.ru.qmd:264-264	The English links 'Characters and strings' to the page `characters_strings.qmd` where `str_replace_all()` is described; the Russian carries the label with no link target ('[Текст и последовательности]').	A Russian reader cannot reach the string-handling page from the `str_replace_all()` step, which is also the page needed to understand the escaping caution two paragraphs later (ru line 279).	medium
standardization	tr	Load population data / Popülasyon verisinin yüklenmesi	S5.P1	code_mismatch	chapters/standardization.qmd:55-55	chapters/standardization.tr.qmd:55-55	The English names the data-loading calls in the chunk below as `appliedepidata::get_data()`; the Turkish names them `import()` commands, while the chunk beside it contains only `appliedepidata::get_data()` calls.	A Turkish reader looks for an `import()` function that does not appear in the chunk, and may try `rio::import()` with a file path instead of running the `get_data()` calls that actually load the five datasets.	high
standardization	tr	Load population data / Popülasyon verisinin yüklenmesi	S5.P1	untrue	chapters/standardization.qmd:55-55	chapters/standardization.tr.qmd:55-55	The Turkish states the Standardisation page data are loaded into R from the handbook authors' Github repository ("Github depomuzdan"); the English states only that the data load directly into R via `appliedepidata::get_data()`, and the code beside it reads from the installed **appliedepidata** package, not from Github.	A Turkish reader expects an internet connection to a Github repository and may conclude the code has failed when offline, or may hunt for a repository URL, instead of installing the **appliedepidata** package that supplies the data.	high
standardization	tr	Directly standardized rates / Direkt standardize edilmiş hızlar	S12.P1	untrue	chapters/standardization.qmd:311-311	chapters/standardization.tr.qmd:308-308	The English makes `stdpoptype = "field"` conditional on the standard population being supplied AS A COLUMN INSIDE the country-specific data frame; the Turkish makes it conditional merely on a country-specific data frame having been created ("Ülkeye özel veri tabanı oluşturulduysa").	A Turkish reader who has a country-specific data frame but supplies the standard population as a separate vector follows the sentence to `stdpoptype = "field"`, and `phe_dsr()` then fails or standardises against the wrong population column.	medium
standardization	vn	Create dataset with standard population / Tạo bộ số liệu với dân số chuẩn	S10.P1	untrue	chapters/standardization.qmd:283-283	chapters/standardization.vn.qmd:282-282	The English states that PHEindicatormethods expects (requires as input) the standard population already joined to the country event and population counts; the Vietnamese states that PHEindicatormethods is used to perform that join.	A Vietnamese reader treats the join as a job the package does, so the purpose of the left_join() in the chunk below is lost and the reader may pass unjoined country data to phe_dsr(), where the missing stdpop column causes an error the text does not explain.	high
